Job Info
Name;Synergy, S, aureus del,mutants
Status;Completed
Job ID;10
Job last modified;11-06-2014 10:46:55

Repetitions;49
Time between repetitions;00:30:00
Acquire started;10-06-2014 10:39:39
Acquire completed;11-06-2014 10:44:01
Acquire duration;24:04:22
Growth Kinetics Analysis plugin;FullImageFeatures,dll

Name;ImageDistance;CameraStartPosition;Scan length;NumberOfImages;IlluminationLevel;IlluminationTime;TrayPosition;FocusPosition
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;8;8,97276640745432;3,08197908085437;4,7460557032672;0,526352049310004;8,97260190861045;0,396666470101195;14804
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;9;9,00948701786971;3,11869969126977;2,78182691308756;-1,43787674086964;9,00944333525881;0,433507896749553;16603
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;10;9,01846129403631;3,12767396743636;0,130102999566398;-4,0896006543908;9,01842174632319;0,442486307813937;18403
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;11;9,01625750174785;3,1254701751479;0,751721068219133;-3,46798258573807;9,01620350416254;0,440268065653282;20203
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;12;9,01941230716168;3,12862498056174;0,403342375548695;-3,8163612784085;9,01936755530621;0,443432116796952;22003
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;13;9,01902035811195;3,128233031512;0,282736927305382;-3,93696672665182;9,01897466573001;0,443039227220755;23803
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;14;9,01813322193645;3,12734589533651;0,556169753265399;-3,6635339006918;9,01809070833637;0,442155269827115;25604
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;15;9,01838479772997;3,12759747113003;0,177815125038364;-4,04188852891883;9,01834663734864;0,442411198839382;27404
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;16;9,01866136600507;3,12787403940512;0,125527250510331;-4,09417640344687;9,01862288105183;0,442687442542574;29203
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;17;9,01809953719299;3,12731221059305;0,399475694458763;-3,82022795949844;9,0180616038054;0,442126165296143;31003
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;18;9,01951076350985;3,1287234369099;0,543482429626849;-3,67622122433035;9,0194730093988;0,44353757088955;32803
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;19;9,01927541095261;3,12848808435267;0,225527250510331;-3,99417640344687;9,01923725087748;0,443301812368226;34604
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;20;9,01917978639604;3,12839245979609;0,233445375115093;-3,98625827884211;9,01914117115166;0,443205732642404;36403
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;21;9,01940501511217;3,12861768851223;0,258433122436753;-3,96127053152045;9,01936380455993;0,443428366050671;38203
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;22;9,01903148889665;3,12824416229671;0,244715803134222;-3,97498785082298;9,01899310662681;0,44305766811755;40004
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;23;9,01999565702773;3,12920833042779;0,493570874784266;-3,72613277917293;9,01995896935363;0,44402353084438;41803
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;24;9,0189182639157;3,12813093731576;0,154406804435028;-4,06529684952217;9,01888595059311;0,442950512083851;43604
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;25;9,02020985848646;3,12942253188652;0,265321251377534;-3,95438240257966;9,02017074779778;0,444235309288525;45404
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;26;9,02052339954697;3,12973607294703;0;-4,2197036539572;9,02048399792938;0,444548559420124;47204
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;27;9,02124563109009;3,13045830449014;0,0602059991327962;-4,1594976548244;9,02120598554085;0,445270547031594;49003
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;28;9,02223194862206;3,13144462202212;0,144715803134222;-4,07498785082298;9,02219361896727;0,446258180458019;50804
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;29;9,02200250695945;3,13121518035951;0;-4,2197036539572;9,02196466396098;0,446029225451724;52603
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;30;9,02231784497975;3,13153051837981;0;-4,2197036539572;9,02227363811026;0,446338199601009;54404
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;31;9,02335297442279;3,13256564782284;0;-4,2197036539572;9,02330889902213;0,447373460512875;56204
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;32;9,02378766130722;3,13300033470727;0,0602059991327962;-4,1594976548244;9,0237438988536;0,447808460344344;58004
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;33;9,0241709258903;3,13338359929036;0,174036268949424;-4,04566738500777;9,0241237049624;0,448188266453148;59804
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;34;9,02473369703998;3,13394637044004;0;-4,2197036539572;9,02469023299074;0,448754794481481;61604
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;35;9,02568891177144;3,1349015851715;0;-4,2197036539572;9,02564481728102;0,44970937877177;63404
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;36;9,02579534458705;3,13500801798711;0;-4,2197036539572;9,02575712263692;0,449821684127663;65204
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;37;9,02740803772825;3,13662071112831;0;-4,2197036539572;9,02736957384655;0,451434135337296;67004
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;38;9,0283036652559;3,13751633865595;0;-4,2197036539572;9,02826073759777;0,452325299088518;68804
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;39;9,0296059078135;3,13881858121356;0;-4,2197036539572;9,02957129408434;0,453635855575088;70604
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;40;9,02968523295217;3,13889790635223;0;-4,2197036539572;9,02965015099044;0,453714712481183;72404
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;41;9,03073323492932;3,13994590832938;0;-4,2197036539572;9,03069585155446;0,454760413045205;74204
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;42;9,03058092510921;3,13979359850927;0;-4,2197036539572;9,03054512207489;0,454609683565639;76004
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;43;9,03146175809022;3,14067443149028;0;-4,2197036539572;9,03142693820593;0,455491499696674;77804
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;44;9,0320967092753;3,14130938267535;0;-4,2197036539572;9,03205979342408;0,456124354914824;79604
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;45;9,03179502119674;3,1410076945968;0,0301029995663981;-4,1896006543908;9,03175417412694;0,455818735617685;81403
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;46;9,03130573982054;3,1405184132206;0,0477121254719662;-4,17199152848523;9,03126447230134;0,455329033792086;83203
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;47;9,0322267190565;3,14143939245655;0,0301029995663981;-4,1896006543908;9,03218472065258;0,456249282143329;85004
G1;14198,3815144668;4,62746099855975;2946,87352181598;210;2;10;48;9,03253836140453;3,14175103480459;0,0602059991327962;-4,1594976548244;9,0324963993217;0,45656096081245;86803
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;0;5,97970666743364;0;4,25019259759571;0;8,63128549654061;0;425
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;1;6,06435469149556;0,0846480240619236;4,24328255858082;-0,00691003901488507;8,63024567246364;-0,0010398240769689;2226
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;2;6,10327468461297;0,123568017179331;4,32216503196395;0,0719724343682406;8,63278224884812;0,00149675230750823;4027
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;3;6,13109797944887;0,151391312015238;4,2895052792984;0,0393126817026914;8,63459727083199;0,00331177429137952;5827
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;4;6,1614835888237;0,181776921390061;4,20145845783899;-0,0487341397567169;8,63898177592861;0,00769627938800177;7627
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;5;6,19083922387613;0,211132556442493;4,33677074814835;0,0865781505526391;8,63908688326612;0,00780138672550912;9427
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;6;6,21663967094346;0,236933003509822;4,31776155062916;0,0675689530334518;8,64224532293155;0,0109598263909358;11227
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;7;6,18534371374708;0,20563704631344;4,28711190227517;0,0369193046794658;8,63926426690723;0,00797877036662165;13031
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;8;6,24571629442472;0,266009626991085;4,34437432022322;0,0941817226275106;8,64274496210675;0,0114594655661406;14828
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;9;6,22045559921723;0,240748931783595;4,33257027863939;0,0823776810436847;8,63984532516557;0,00855982862495885;16627
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;10;6,2719106611387;0,292203993705068;4,36685213777176;0,116659540176054;8,64264683821087;0,0113613416702627;18427
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;11;6,23163798095889;0,251931313525251;4,289252975508;0,0390603779122962;8,64156197511569;0,0102764785750828;20227
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;12;6,24984102737261;0,270134359938976;4,34306755071229;0,0928749531165858;8,64128268371531;0,00999718717469555;22027
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;13;6,22453583817053;0,244829170736893;4,33566928891072;0,0854766913150158;8,64029641391924;0,00901091737862814;23827
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;14;6,22026232446786;0,24055565703422;4,32180041887201;0,0716078212763067;8,64081920635555;0,00953370981493507;25628
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;15;6,23049696918175;0,250790301748115;4,32075429984986;0,0705617022541576;8,64072946308893;0,00944396654831614;27428
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;16;6,22018082703244;0,240474159598801;4,27417059043535;0,0239779928396464;8,64072557482256;0,00944007828194593;29227
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;17;6,18529567738573;0,205589009952095;4,31613555111893;0,0659429535232272;8,64009548643571;0,0088099898951004;31027
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;18;6,17342393700562;0,193717269571983;4,29276012169194;0,0425675240962304;8,63992722653901;0,00864172999839496;32827
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;19;6,15338463944493;0,173677972011298;4,34999964227517;0,0998070446794621;8,63656044027593;0,005274943735321;34628
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;20;6,13877488649438;0,15906821906074;4,22406364902731;-0,0261289485683953;8,6377351020398;0,00644960549919027;36427
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;21;6,13301742326206;0,15331075582842;4,31542452386249;0,0652319262667866;8,63627763946704;0,00499214292642414;38227
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;22;6,13096641267584;0,151259745242206;4,23253432046599;-0,01765827712972;8,63733852718499;0,00605303064437379;40027
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;23;6,1436908109513;0,163984143517659;4,2818485636914;0,0316559660956965;8,6379581079818;0,00667261144118747;41827
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;24;6,1593267856784;0,179620118244761;4,25417190641468;0,00397930881897413;8,63924024518461;0,00795474864399459;43628
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;25;6,13677164079639;0,157064973362751;4,22554550445654;-0,0246470931391647;8,63920364496876;0,00791814842814453;45428
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;26;6,11619016304186;0,13648349560822;4,26384892600575;0,0136563284100424;8,63798934260413;0,00670384606352137;47228
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;27;6,10124385177379;0,121537184340155;4,17828193371351;-0,0719106638821945;8,63576024959521;0,00447475305460188;49027
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;28;6,1372024077605;0,157495740326865;4,1884116437656;-0,0617809538301106;8,63662715846257;0,00534166192195684;50827
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;29;6,14901948673719;0,169312819303557;4,24649397372966;-0,00369862386604591;8,63592592580041;0,00464042925980124;52627
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;30;6,19791270608475;0,218206038651113;4,15876432050104;-0,0914282770946704;8,63884607820156;0,00756058166094675;54428
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;31;6,21434475248637;0,234638085052737;4,37423416166454;0,124041564068834;8,63717664055252;0,00589114401190649;56228
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;32;6,20407150390604;0,224364836472406;4,39510465732623;0,14491205973052;8,63581122728301;0,0045257307423956;58028
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;33;6,26983216064792;0,29012549321428;4,4490913796853;0,198898782089596;8,63867366481623;0,00738816827562161;59828
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;34;6,29326476178479;0,313558094351157;4,58074800072545;0,330555403129738;8,63691752496771;0,00563202842709565;61628
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;35;6,38122211544634;0,401515448012708;4,53118196156125;0,28098936396554;8,63861207345894;0,00732657691832372;63428
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;36;6,39424345904929;0,414536791615653;4,58914673880982;0,33895414121411;8,63777534083379;0,00648984429317778;65228
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;37;6,47329847687138;0,493591809437739;4,5798252614249;0,329632663829194;8,63818596329579;0,00690046675517664;67028
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;38;6,48396197657207;0,504255309138434;4,72351573749081;0,4733231398951;8,63875795600994;0,00747245946932651;68828
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;39;6,53967644849376;0,559969781060119;4,58422605856025;0,334033460964544;8,64033988138923;0,00905438484861598;70628
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;40;6,72152313399509;0,741816466561451;4,76012582553426;0,509933227938548;8,64471755771388;0,0134320611732672;72428
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;41;6,84281605860431;0,863109391170677;4,74711192244809;0,496919324852383;8,64560993453662;0,0143244379960077;74228
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;42;7,39533033748558;1,41562367005194;5,20892611905478;0,958733521459069;8,65563990897349;0,0243544124328796;76028
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;43;7,63147783494923;1,65177116751559;5,08076301721711;0,830570419621407;8,66396598422927;0,0326804876886566;77828
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;44;8,05583222187131;2,07612555443767;5,29518957038178;1,04499697278607;8,67964160665089;0,0483561101102765;79628
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;45;8,54003722078037;2,56033055334673;5,43232219443014;1,18212959683444;8,71635753956;0,0850720430193928;81427
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;46;8,73214050437045;2,75243383693682;5,33790093776709;1,08770834017139;8,75284539308559;0,12155989654498;83227
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;47;8,78408342521755;2,80437675778391;5,1411692042654;0,890976606669693;8,78434379624926;0,153058299708645;85028
G10;95000,3815144668;4,62746099855975;2936,8232859409;206;2;10;48;8,81167254508542;2,83196587765178;5,18810886665961;0,937916269063906;8,81151819285033;0,180232696309721;86827
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;0;5,81056896075827;0;4,14281338626411;0;8,58224079920216;0;428
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;1;5,89985747588763;0,0892885151293612;4,2070821428288;0,0642687565646938;8,58527217298064;0,00303137377848017;2229
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;2;5,92156703665802;0,110998075899746;4,22713873930949;0,0843253530453794;8,58724804509069;0,00500724588852464;4030
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;3;5,84806629451871;0,0374973337604398;4,11144148350598;-0,0313719027581314;8,58683162893118;0,00459082972902181;5830
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;4;5,97336954330483;0,162800582546557;4,27478177504677;0,131968388782667;8,58946085557103;0,00722005636886536;7630
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;5;6,03680308695518;0,22623412619691;4,33244939131542;0,189636005051309;8,59125738555511;0,00901658635295099;9430
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;6;6,02833189847536;0,217762937717087;4,30951849173849;0,166705105474385;8,58888531447911;0,00664451527694965;11230
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;7;6,02470551081201;0,214136550053737;4,29604729836605;0,153233912101945;8,58943831051169;0,00719751130952773;13034
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;8;6,01386031476121;0,203291354002941;4,3287382844304;0,185924898166292;8,58893163864659;0,00669083944442583;14830
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;9;6,01900047508933;0,208431514331054;4,32556432069114;0,182750934427033;8,59079897585658;0,00855817665441982;16630
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;10;6,00098303154401;0,190414070785733;4,29645900758834;0,153645621324229;8,59046167379033;0,00822087458816334;18430
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;11;6,00315099528681;0,192582034528542;4,28769765606447;0,144884269800359;8,58950662779808;0,00726582859592106;20229
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;12;5,94205727628125;0,131488315522982;4,25166087792081;0,108847491656698;8,58817965318016;0,00593885397799276;22030
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;13;5,9284645062359;0,117895545477623;4,2545592251756;0,11174583891149;8,58759635209769;0,00535555289552292;23830
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;14;5,89547362675249;0,0849046659942205;4,23198788295632;0,0891744966922108;8,58328798233937;0,00104718313721008;25631
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;15;5,91003991674831;0,099470955990042;4,19573930079844;0,052925914534331;8,58502866059512;0,00278786139296194;27430
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;16;5,87288269918297;0,0623137384246935;4,16638221828286;0,023568832018749;8,5843963045714;0,00215550536924169;29230
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;17;5,86443047363253;0,0538615128742563;4,15965004009372;0,0168366538296114;8,58526291409437;0,00302211489220561;31030
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;18;5,81047238895446;-9,65718038106189E-05;4,08942454040354;-0,0533888458605709;8,58235871568799;0,000117916485823599;32830
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;19;5,80093861893667;-0,00963034182160527;4,14382445236864;0,00101106610452817;8,58436103229924;0,00212023309707554;34630
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;20;5,83549659665352;0,0249276358952466;4,13999115489147;-0,00282223137263671;8,58549948612874;0,00325868692657316;36430
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;21;5,79425366938511;-0,0163152913731643;4,10878115149217;-0,0340322347719324;8,58494102413;0,00270022492783717;38230
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;22;5,76233731901956;-0,0482316417387105;4,1167146718965;-0,0260987143676106;8,58099687377144;-0,00124392543072283;40030
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;23;5,78436732719972;-0,0262016335585535;4,10512927215979;-0,0376841141043176;8,58100899368073;-0,00123180552143154;41830
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;24;5,79506899780599;-0,0154999629522798;3,98567458115438;-0,157138805109724;8,58483563238692;0,00259483318475517;43631
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;25;5,7799711772511;-0,0305977835071758;3,99899743992271;-0,143815946341394;8,58486176961599;0,00262097041383136;45430
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;26;5,74696436946698;-0,0636045912912886;4,09946018195649;-0,0433532043076195;8,58095373039406;-0,00128706880810014;47230
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;27;5,76585778170284;-0,0447111790554349;4,12391454678409;-0,0188988394800171;8,58407548238348;0,00183468318131474;49030
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;28;5,75849936673851;-0,0520695940197617;4,07623760347016;-0,0665757827939473;8,58418579691497;0,00194499771280654;50830
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;29;5,7387129153789;-0,0718560453793771;4,0558302602939;-0,0869831259702085;8,58208309807946;-0,0001577011227063;52630
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;30;5,75178840888509;-0,0587805518731797;4,06819770591571;-0,0746156803484004;8,58508052505616;0,00283972585399717;54431
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;31;5,72967655345372;-0,0808924073045567;4,01977225126137;-0,123041135002733;8,58327698369796;0,00103618449579557;56230
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;32;5,72331842732552;-0,0872505334327558;4,03902391832098;-0,103789467943123;8,58227858712195;3,77879197834829E-05;58031
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;33;5,7168432710091;-0,0937256897491725;4,02154760613943;-0,121265780124673;8,58189332207355;-0,000347477128608276;59831
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;34;5,71235761363699;-0,0982113471212855;4,04590975231488;-0,0969036339492284;8,581562391847;-0,000678407355165334;61630
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;35;5,74118963579346;-0,0693793249648085;3,97701408118551;-0,165799305078599;8,58399646485544;0,00175566565327934;63430
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;36;5,70537335498352;-0,105195605774757;4,05021760770006;-0,0925957785640454;8,58413086721956;0,00189006801739744;65231
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;37;5,72026075545672;-0,0903082053015574;4,00516236151922;-0,137651024744889;8,58338094837462;0,0011401491724552;67030
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;38;5,7022834254164;-0,108285535341868;4,02781657386745;-0,114996812396661;8,58388912018654;0,00164832098437984;68830
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;39;5,71453477633203;-0,0960341844262471;4,08038112610859;-0,0624322601555187;8,58409634380004;0,00185554459787873;70631
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;40;5,69980686237268;-0,110762098385591;4,02096189188039;-0,121851494383722;8,58411166703378;0,00187086783161483;72431
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;41;5,70354487167576;-0,107024089082511;3,97203978055561;-0,1707736057085;8,58329388121187;0,00105308200970811;74230
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;42;5,69835882700991;-0,112210133748366;4,06011299362442;-0,0827003926396834;8,58250658420276;0,000265785000594931;76031
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;43;5,72494910577652;-0,085619854981756;4,00873438803189;-0,134078998232215;8,58565694545699;0,003416146254823;77831
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;44;5,67790332143147;-0,132665639326808;4,03352531586385;-0,109288070400254;8,58153047109424;-0,000710328107926372;79631
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;45;5,69081665084826;-0,119752309910012;3,99050941279922;-0,152303973464892;8,58434085639041;0,00210005718824569;81430
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;46;5,67693012996981;-0,133638830788468;4,01776956777653;-0,125043818487576;8,58363368057109;0,00139288136892723;83230
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;47;5,681332478267;-0,129236482491274;3,9275568611231;-0,215256525141011;8,58070200060616;-0,00153879859599826;85030
G11;103978,381514467;4,62746099855975;2947,53344949331;213;2;10;48;5,68706514247354;-0,123503818284728;3,97881740260392;-0,163995983660187;8,58224136784742;5,68645257104095E-07;86830
G12;112948,381514467;4,62746099855975;3007,5;209;2;10;0;7,13041603291911;0;4,96367573570156;0;8,63197984571471;0;430
G12;112948,381514467;4,62746099855975;3007,5;209;2;10;1;7,68238323583637;0,551967202917259;5,22323311227655;0,259557376574989;8,65121715739688;0,0192373116821685;2232
G12;112948,381514467;4,62746099855975;3007,5;209;2;10;2;7,91792976788699;0,787513734967878;5,332004769499;0,368329033797438;8,67305092282663;0,0410710771119192;4033
G12;112948,381514467;4,62746099855975;3007,5;209;2;10;3;8,02448503454208;0,894069001622967;5,38309093123453;0,419415195532966;8,68906893016585;0,0570890844511354;5833
G12;112948,381514467;4,62746099855975;3007,5;209;2;10;4;8,08920169514899;0,958785662229877;5,39998544395349;0,43630970825193;8,7001510473219;0,0681712016071874;7632
G12;112948,381514467;4,62746099855975;3007,5;209;2;10;5;8,13365679604341;1,00324076312429;5,4265921541471;0,462916418445536;8,70754718050861;0,075567334793897;9432
G12;112948,381514467;4,62746099855975;3007,5;209;2;10;6;8,16639816003474;1,03598212711562;5,44935072602041;0,485674990318843;8,71421823968728;0,0822383939725686;11233
G12;112948,381514467;4,62746099855975;3007,5;209;2;10;7;8,19368029783661;1,06326426491749;5,46981097587776;0,506135240176202;8,71844268577908;0,0864628400643692;13036
G12;112948,381514467;4,62746099855975;3007,5;209;2;10;8;8,21545364745911;1,08503761454;5,48272955209989;0,519053816398327;8,72145341974174;0,0894735740270338;14833
G12;112948,381514467;4,62746099855975;3007,5;209;2;10;9;8,23473329427768;1,10431726135856;5,4888556487547;0,525179913053134;8,7267164985619;0,0947366528471942;16633
G12;112948,381514467;4,62746099855975;3007,5;209;2;10;10;8,25041540404687;1,11999937112776;5,49775003810066;0,534074302399102;8,7287401649238;0,0967603192090927;18432
G12;112948,381514467;4,62746099855975;3007,5;209;2;10;11;8,26394600622293;1,13352997330381;5,49623932152532;0,532563585823759;8,73269380982394;0,100713964109232;20232
G12;112948,381514467;4,62746099855975;3007,5;209;2;10;12;8,27499622755606;1,14458019463695;5,50200700972735;0,538331274025793;8,73471171801049;0,102731872295781;22033
G12;112948,381514467;4,62746099855975;3007,5;209;2;10;13;8,2851177020886;1,15470166916948;5,50482634329257;0,541150607591008;8,73658792403479;0,104608078320084;23833
G12;112948,381514467;4,62746099855975;3007,5;209;2;10;14;8,29329348565945;1,16287745274034;5,51796114831584;0,554285412614281;8,73921592911615;0,107236083401439;25633
G12;112948,381514467;4,62746099855975;3007,5;209;2;10;15;8,2999177975449;1,16950176462579;5,52143144214013;0,557755706438571;8,74021550991651;0,108235664201802;27433
G12;112948,381514467;4,62746099855975;3007,5;209;2;10;16;8,30532662332797;1,17491059040885;5,52849221036228;0,564816474660717;8,74038206911968;0,108402223404971;29233
G12;112948,381514467;4,62746099855975;3007,5;209;2;10;17;8,3102947612985;1,17987872837939;5,5271293562663;0,563453620564743;8,74156996011956;0,109590114404847;31033
G12;112948,381514467;4,62746099855975;3007,5;209;2;10;18;8,31509257262754;1,18467653970843;5,53617599967753;0,572500263975965;8,74401389556207;0,112034049847363;32833
G12;112948,381514467;4,62746099855975;3007,5;209;2;10;19;8,31805155294182;1,18763552002271;5,5404791328499;0,576803397148336;8,74392858177407;0,111948736059361;34633
G12;112948,381514467;4,62746099855975;3007,5;209;2;10;20;8,32019854114836;1,18978250822924;5,53821711497319;0,574541379271632;8,74500412339483;0,113024277680118;36432
